0,0
1.886531,0
3.771197,-37.220226
5.652134,-55.784328
7.527481,-74.293267
9.395385,-92.728741
11.253998,-111.072519
13.101483,-129.306462
14.936012,-147.412541
16.755772,-165.372849
18.558962,-183.169628
20.343801,-200.785278
22.108522,-218.20238
23.851381,-235.403712
25.570655,-252.372264
27.264643,-269.091255
28.93167,-285.544154
30.570087,-301.714692
32.178276,-317.586877
33.754645,-333.145014
35.297635,-348.373719
36.805721,-363.257932
38.277411,-377.782936
39.711251,-391.934367
41.105822,-405.698231
42.459745,-419.060918
43.771682,-432.009215
45.040335,-444.530316
46.264449,-456.611842
47.442814,-468.241844
48.574266,-479.408822
49.657684,-490.101734
50.691998,-500.310006
51.676185,-510.023544
52.609272,-519.232741
53.490336,-527.928493
54.318505,-536.102199
55.092962,-543.745778
55.812939,-550.85167
56.477726,-557.41285
57.086664,-563.422828
57.639151,-568.875663
58.134642,-573.765962
58.572646,-578.088888
58.95273,-581.840169
59.274519,-585.016093
59.537693,-587.61352
59.741993,-589.629883
59.887217,-591.063187
59.973221,-591.912014
59.999921,-592.175526
59.967289,-591.853461
59.875358,-590.946139
59.724219,-589.454456
59.514021,-587.379888
59.244973,-584.724485
58.917339,-581.490875
58.531445,-577.682254
58.087672,-573.302388
57.586459,-568.355609
57.028301,-562.846808
56.41375,-556.781433
55.743414,-550.165481
55.017955,-543.005495
54.238092,-535.308555
53.404596,-527.082272
52.51829,-518.33478
51.58005,-509.07473
50.590806,-499.311279
49.551535,-489.054081
48.463264,-478.313278
47.32707,-467.099493
46.144077,-455.423814
44.915453,-443.297786
43.642415,-430.733401
42.32622,-417.743082
40.968172,-404.339676
39.569611,-390.536436
38.131922,-376.347012
36.656526,-361.785435
35.144882,-346.866104
33.598484,-331.603773
32.018863,-316.013534
30.407579,-300.110802
28.766227,-283.911305
27.09643,-267.431059
25.399837,-250.686364
23.678128,-233.693775
21.933005,-216.470097
20.166193,-199.032362
18.37944,-181.397812
16.574512,-163.583885
14.753194,-145.608198
12.917287,-127.488525
11.068607,-109.242785
9.208982,-90.889019
7.340251,-72.445377
5.464261,-53.930097
3.582868,-35.361488
1.697931,-16.757912
-0.188684,1.862236
-2.075113,20.480542
-3.959489,39.078596
-5.839951,57.638006
-7.714637,76.140422
-9.581695,94.567545
-11.439278,112.901154
-13.285549,131.123121
-15.118682,149.215425
-16.936866,167.160178
-18.738301,184.939632
-20.521207,202.536209
-22.28382,219.932506
-24.024398,237.111321
-25.741219,254.055668
-27.432586,270.74879
-29.096826,287.174181
-30.732293,303.315597
-32.337371,319.157079
-33.910471,334.68296
-35.450039,349.877888
-36.954552,364.726837
-38.422522,379.215124
-39.852498,393.328421
-41.243066,407.052774
-42.59285,420.37461
-43.900516,433.280756
-45.164771,445.75845
-46.384364,457.795354
-47.558089,469.379563
-48.684787,480.499624
-49.763343,491.14454
-50.792689,501.303785
-51.771809,510.967313
-52.699734,520.125568
-53.575547,528.769493
-54.398381,536.890542
-55.167423,544.480683
-55.881913,551.532412
-56.541143,558.038754
-57.144462,563.993277
-57.691274,569.390091
-58.181037,574.223861
-58.613268,578.489806
-58.987538,582.183708
-59.303478,585.301915
-59.560776,587.841342
-59.759177,589.799479
-59.898484,591.174389
-59.978561,591.964713
-59.999327,592.169669
-59.960763,591.789055
-59.862906,590.823247
-59.705854,589.2732
-59.489761,587.140446
-59.214841,584.427095
-58.881366,581.135831
-58.489666,577.269906
-58.040128,572.833145
-57.533197,567.829934
-56.969374,562.265222
-56.349216,556.14451
-55.673337,549.473852
-54.942405,542.259843
-54.157143,534.509617
-53.318328,526.230838
-52.426788,517.431693
-51.483406,508.120883
-50.489114,498.307614
-49.444895,488.001591
-48.351783,477.213005
-47.210858,465.952524
-46.023248,454.231283
-44.790128,442.060872
-43.512716,429.453327
-42.192277,416.421115
-40.830116,402.977123
-39.42758,389.134644
-37.986055,374.907367
-36.506968,360.30936
-34.991781,345.35506
-33.441992,330.059253
-31.859133,314.437066
-30.244771,298.503945
-28.600501,282.275647
-26.927949,265.768219
-25.228769,248.997985
-23.504641,231.981527
-21.757271,214.735673
-19.988386,197.277477
-18.199735,179.624202
-16.393088,161.793304
-14.57023,143.802416
-12.732964,125.669328
-10.883107,107.411971
-9.022489,89.048399
-7.152948,70.596771
-5.276334,52.075334
-3.394503,33.502401
-1.509315,14.896339
0.377366,-3.724453
2.263673,-22.341562
4.147742,-40.936579
6.02771,-59.491115
7.901717,-77.986823
9.76791,-96.405414
11.624444,-114.728673
13.469483,-132.938482
15.301203,-151.016834
17.117793,-168.945853
18.917455,-186.707808
20.69841,-204.285136
22.458898,-221.660456
24.197177,-238.816585
25.911529,-255.736559
27.600258,-272.403647
29.261694,-288.801367
30.894195,-304.913503
32.496146,-320.724125
34.065962,-336.217596
35.602093,-351.378597
37.103018,-366.192135
38.567253,-380.643561
39.993351,-394.718586
41.379902,-408.403291
42.725534,-421.684145
44.028916,-434.548013
45.28876,-446.982176
46.50382,-458.974338
47.672894,-470.512641
48.794827,-481.585675
49.868509,-492.182489
50.892878,-502.292607
51.866921,-511.906029
52.789675,-521.01325
53.660228,-529.605264
54.477719,-537.673575
55.241339,-545.210204
55.950334,-552.207699
56.604001,-558.65914
57.201696,-564.558147
57.742826,-569.898888
58.226857,-574.676082
58.653309,-578.885003
59.021763,-582.521491
59.331852,-585.581948
59.58327,-588.06335
59.77577,-589.963242
59.909159,-591.279745
59.983307,-592.011558
59.998141,-592.157957
59.953645,-591.718797
59.849863,-590.694512
59.686898,-589.086116
59.464912,-586.895198
59.184123,-584.123926
58.84481,-580.775039
58.447308,-576.85185
57.99201,-572.358237
57.479366,-567.298644
56.909883,-561.678075
56.284125,-555.502087
55.60271,-548.776788
54.866311,-541.508828
54.075658,-533.705393
53.231532,-525.374201
52.334767,-516.523489
51.386251,-507.16201
50.386922,-497.299021
49.337767,-486.944275
48.239824,-476.108012
47.094179,-464.800946
45.901964,-453.034259
44.664359,-440.819586
43.382587,-428.169007
42.057917,-415.09503
40.691657,-401.610584
39.285159,-387.729003
37.839813,-373.464013
36.35705,-358.829722
34.838334,-343.8406
33.285168,-328.511469
31.699089,-312.857488
30.081663,-296.894136
28.434491,-280.637198
26.759201,-264.10275
25.057451,-247.307143
23.330922,-230.266985
21.581322,-212.999126
19.810381,-195.520641
18.019851,-177.848815
16.211502,-160.001122
14.387122,-141.995211
12.548515,-123.848887
10.697499,-105.580095
8.835906,-87.206899
6.965574,-68.747467
5.088355,-50.220055
3.206104,-31.642982
1.320683,-13.034619
-0.566044,5.586634
-2.452212,24.202362
-4.335954,42.794157
-6.215409,61.343636
-8.088718,79.832454
-9.954028,98.242329
-11.809495,116.555057
-13.653285,134.752529
-15.483573,152.81675
-17.29855,170.729857
-19.096421,188.474137
-20.875409,206.032044
-22.633754,223.386214
-24.369717,240.519488
-26.081583,257.414922
-27.767657,274.05581
-29.426273,290.425697
-31.055791,306.508394
-32.654599,322.287999
-34.221117,337.748907
-35.753794,352.875831
-37.251117,367.653811
-38.711603,382.068234
-40.133809,396.104847
-41.516329,409.74977
-42.857795,422.989509
-44.15688,435.810972
-45.412301,448.201482
-46.622816,460.148784
-47.787228,471.641066
-48.904384,482.666963
-49.973182,493.215571
-50.992563,503.276461
-51.96152,512.839683
-52.879094,521.89578
-53.744379,530.435797
-54.556518,538.45129
-55.314709,545.934333
-56.018201,552.877525
-56.6663,559.274
-57.258363,565.117435
-57.793807,570.40205
-58.2721,575.122619
-58.692771,579.274475
-59.055403,582.853512
-59.359638,585.856191
-59.605175,588.279543
-59.791771,590.121171
-59.919242,591.379254
-59.987461,592.052549
-59.996361,592.140388
-59.945933,591.642687
-59.836227,590.559936
-59.667352,588.893206
-59.439475,586.644146
-59.15282,583.81498
-58.807672,580.408504
-58.404372,576.428088
-57.943318,571.877668
-57.424967,566.761744
-56.84983,561.085374
-56.218477,554.854171
-55.531532,548.074297
-54.789675,540.752457
-53.993639,532.895891
-53.14421,524.512368
-52.24223,515.610177
-51.288589,506.198122
-50.284232,496.285511
-49.23015,485.882144
-48.127388,474.99831
-46.977034,463.644772
-45.780226,451.832755
-44.538149,439.573941
-43.25203,426.880452
-41.92314,413.764839
-40.552795,400.240073
-39.142349,386.319527
-37.693197,372.016967
-36.206771,357.346536
-34.684543,342.32274
-33.128016,326.960436
-31.538731,311.274816
-29.918258,295.28139
-28.2682,278.995973
-26.590189,262.43467
-24.885885,245.613856
-23.156972,228.550165
-21.40516,211.260472
-19.632181,193.761872
-17.839789,176.07167
-16.029756,158.207358
-14.203871,140.186602
-12.363942,122.027222
-10.511786,103.747174
-8.649235,85.364535
-6.778132,66.897484
-4.900326,48.36428
-3.017674,29.78325
-1.132038,11.17277
0.754717,-7.448759
2.640726,-26.062922
4.524123,-44.651312
6.403047,-63.195549
8.27564,-81.677295
10.140048,-100.078273
11.99443,-118.380289
13.836951,-136.565243
15.665789,-154.615154
17.479136,-172.512173
19.275199,-190.238603
21.052201,-207.776914
22.808386,-225.109763
24.542016,-242.220011
26.251378,-259.090739
27.934782,-275.705263
29.590561,-292.047155
31.21708,-308.100254
32.81273,-323.848686
34.375932,-339.276878
35.905142,-354.369575
37.398847,-369.111851
38.85557,-383.489129
40.27387,-397.487191
41.652345,-411.092196
42.989632,-424.29069
44.284408,-437.069622
45.535394,-449.416355
46.741351,-461.318679
47.901088,-472.764826
49.013458,-483.743477
50.077361,-494.243776
51.091744,-504.255338
52.055605,-513.768265
52.96799,-522.773149
53.827998,-531.261085
54.634778,-539.223681
55.387531,-546.653063
56.085515,-553.541883
56.728038,-559.88333
57.314465,-565.671134
57.844216,-570.89957
58.316768,-575.563469
58.731653,-579.658219
59.08846,-583.17977
59.386838,-586.12464
59.626491,-588.489918
59.807181,-590.273264
59.928731,-591.472915
59.991021,-592.087684
59.993987,-592.116964
59.937629,-591.560726
59.822,-590.419519
59.647216,-588.694473
59.41345,-586.387293
59.120933,-583.50026
58.769953,-580.036229
58.360858,-575.998627
57.894053,-571.391445
57.369999,-566.219239
56.789215,-560.487123
56.152274,-554.200767
55.459806,-547.366387
54.712497,-539.990739
53.911085,-532.081119
53.056363,-523.645347
52.149175,-514.691766
51.19042,-505.229228
50.181044,-495.267092
49.122047,-484.815208
48.014475,-473.883912
46.859424,-462.484012
45.658036,-450.626783
44.411498,-438.323949
43.121044,-425.587675
41.787949,-412.430557
40.413532,-398.865605
38.999152,-384.906231
37.546207,-370.566241
36.056135,-355.859815
34.530408,-340.801494
32.970536,-325.40617
31.37806,-309.689066
29.754557,-293.665724
28.10163,-277.35199
26.420915,-260.763994
24.714073,-243.91814
22.982792,-226.831086
21.228785,-209.519729
19.453786,-192.001187
17.65955,-174.292784
15.847851,-156.41203
14.020481,-138.376607
12.179246,-120.20435
10.325968,-101.913228
8.462479,-83.521328
6.590622,-65.046838
4.712248,-46.508026
2.829214,-27.923224
0.943382,-9.31081
-0.943382,9.31081
-2.829214,27.923224
-4.712248,46.508026
-6.590622,65.046838
-8.462479,83.521328
-10.325968,101.913228
-12.179246,120.20435
-14.020481,138.376607
-15.847851,156.41203
-17.65955,174.292784
-19.453786,192.001187
-21.228785,209.519729
-22.982792,226.831086
-24.714073,243.91814
-26.420915,260.763994
-28.10163,277.35199
-29.754557,293.665724
-31.37806,309.689066
-32.970536,325.40617
-34.530408,340.801494
-36.056135,355.859815
-37.546207,370.566241
-38.999152,384.906231
-40.413532,398.865605
-41.787949,412.430557
-43.121044,425.587675
-44.411498,438.323949
-45.658036,450.626783
-46.859424,462.484012
-48.014475,473.883912
-49.122047,484.815208
-50.181044,495.267092
-51.19042,505.229228
-52.149175,514.691766
-53.056363,523.645347
-53.911085,532.081119
-54.712497,539.990739
-55.459806,547.366387
-56.152274,554.200767
-56.789215,560.487123
-57.369999,566.219239
-57.894053,571.391445
-58.360858,575.998627
-58.769953,580.036229
-59.120933,583.50026
-59.41345,586.387293
-59.647216,588.694473
-59.822,590.419519
-59.937629,591.560726
-59.993987,592.116964
-59.991021,592.087684
-59.928731,591.472915
-59.807181,590.273264
-59.626491,588.489918
-59.386838,586.12464
-59.08846,583.17977
-58.731653,579.658219
-58.316768,575.563469
-57.844216,570.89957
-57.314465,565.671134
-56.728038,559.88333
-56.085515,553.541883
-55.387531,546.653063
-54.634778,539.223681
-53.827998,531.261085
-52.96799,522.773149
-52.055605,513.768265
-51.091744,504.255338
-50.077361,494.243776
-49.013458,483.743477
-47.901088,472.764826
-46.741351,461.318679
-45.535394,449.416355
-44.284408,437.069622
-42.989632,424.29069
-41.652345,411.092196
-40.27387,397.487191
-38.85557,383.489129
-37.398847,369.111851
-35.905142,354.369575
-34.375932,339.276878
-32.81273,323.848686
-31.21708,308.100254
-29.590561,292.047155
-27.934782,275.705263
-26.251378,259.090739
-24.542016,242.220011
-22.808386,225.109763
-21.052201,207.776914
-19.275199,190.238603
-17.479136,172.512173
-15.665789,154.615154
-13.836951,136.565243
-11.99443,118.380289
-10.140048,100.078273
-8.27564,81.677295
-6.403047,63.195549
-4.524123,44.651312
-2.640726,26.062922
-0.754717,7.448759
1.132038,-11.17277
3.017674,-29.78325
4.900326,-48.36428
6.778132,-66.897484
8.649235,-85.364535
10.511786,-103.747174
12.363942,-122.027222
14.203871,-140.186602
16.029756,-158.207358
17.839789,-176.07167
19.632181,-193.761872
21.40516,-211.260472
23.156972,-228.550165
24.885885,-245.613856
26.590189,-262.43467
28.2682,-278.995973
29.918258,-295.28139
31.538731,-311.274816
33.128016,-326.960436
34.684543,-342.32274
36.206771,-357.346536
37.693197,-372.016967
39.142349,-386.319527
40.552795,-400.240073
41.92314,-413.764839
43.25203,-426.880452
44.538149,-439.573941
45.780226,-451.832755
46.977034,-463.644772
48.127388,-474.99831
49.23015,-485.882144
50.284232,-496.285511
51.288589,-506.198122
52.24223,-515.610177
53.14421,-524.512368
53.993639,-532.895891
54.789675,-540.752457
55.531532,-548.074297
56.218477,-554.854171
56.84983,-561.085374
57.424967,-566.761744
57.943318,-571.877668
58.404372,-576.428088
58.807672,-580.408504
59.15282,-583.81498
59.439475,-586.644146
59.667352,-588.893206
59.836227,-590.559936
59.945933,-591.642687
59.996361,-592.140388
59.987461,-592.052549
59.919242,-591.379254
59.791771,-590.121171
59.605175,-588.279543
59.359638,-585.856191
59.055403,-582.853512
58.692771,-579.274475
58.2721,-575.122619
57.793807,-570.40205
57.258363,-565.117435
56.6663,-559.274
56.018201,-552.877525
55.314709,-545.934333
54.556518,-538.45129
53.744379,-530.435797
52.879094,-521.89578
51.96152,-512.839683
50.992563,-503.276461
49.973182,-493.215571
48.904384,-482.666963
47.787228,-471.641066
46.622816,-460.148784
45.412301,-448.201482
44.15688,-435.810972
42.857795,-422.989509
41.516329,-409.74977
40.133809,-396.104847
38.711603,-382.068234
37.251117,-367.653811
35.753794,-352.875831
34.221117,-337.748907
32.654599,-322.287999
31.055791,-306.508394
29.426273,-290.425697
27.767657,-274.05581
26.081583,-257.414922
24.369717,-240.519488
22.633754,-223.386214
20.875409,-206.032044
19.096421,-188.474137
17.29855,-170.729857
15.483573,-152.81675
13.653285,-134.752529
11.809495,-116.555057
9.954028,-98.242329
8.088718,-79.832454
6.215409,-61.343636
4.335954,-42.794157
2.452212,-24.202362
0.566044,-5.586634
-1.320683,13.034619
-3.206104,31.642982
-5.088355,50.220055
-6.965574,68.747467
-8.835906,87.206899
-10.697499,105.580095
-12.548515,123.848887
-14.387122,141.995211
-16.211502,160.001122
-18.019851,177.848815
-19.810381,195.520641
-21.581322,212.999126
-23.330922,230.266985
-25.057451,247.307143
-26.759201,264.10275
-28.434491,280.637198
-30.081663,296.894136
-31.699089,312.857488
-33.285168,328.511469
-34.838334,343.8406
-36.35705,358.829722
-37.839813,373.464013
-39.285159,387.729003
-40.691657,401.610584
-42.057917,415.09503
-43.382587,428.169007
-44.664359,440.819586
-45.901964,453.034259
-47.094179,464.800946
-48.239824,476.108012
-49.337767,486.944275
-50.386922,497.299021
-51.386251,507.16201
-52.334767,516.523489
-53.231532,525.374201
-54.075658,533.705393
-54.866311,541.508828
-55.60271,548.776788
-56.284125,555.502087
-56.909883,561.678075
-57.479366,567.298644
-57.99201,572.358237
-58.447308,576.85185
-58.84481,580.775039
-59.184123,584.123926
-59.464912,586.895198
-59.686898,589.086116
-59.849863,590.694512
-59.953645,591.718797
-59.998141,592.157957
-59.983307,592.011558
-59.909159,591.279745
-59.77577,589.963242
-59.58327,588.06335
-59.331852,585.581948
-59.021763,582.521491
-58.653309,578.885003
-58.226857,574.676082
-57.742826,569.898888
-57.201696,564.558147
-56.604001,558.65914
-55.950334,552.207699
-55.241339,545.210204
-54.477719,537.673575
-53.660228,529.605264
-52.789675,521.01325
-51.866921,511.906029
-50.892878,502.292607
-49.868509,492.182489
-48.794827,481.585675
-47.672894,470.512641
-46.50382,458.974338
-45.28876,446.982176
-44.028916,434.548013
-42.725534,421.684145
-41.379902,408.403291
-39.993351,394.718586
-38.567253,380.643561
-37.103018,366.192135
-35.602093,351.378597
-34.065962,336.217596
-32.496146,320.724125
-30.894195,304.913503
-29.261694,288.801367
-27.600258,272.403647
-25.911529,255.736559
-24.197177,238.816585
-22.458898,221.660456
-20.69841,204.285136
-18.917455,186.707808
-17.117793,168.945853
-15.301203,151.016834
-13.469483,132.938482
-11.624444,114.728673
-9.76791,96.405414
-7.901717,77.986823
-6.02771,59.491115
-4.147742,40.936579
-2.263673,22.341562
-0.377366,3.724453
1.509315,-14.896339
3.394503,-33.502401
5.276334,-52.075334
7.152948,-70.596771
9.022489,-89.048399
10.883107,-107.411971
12.732964,-125.669328
14.57023,-143.802416
16.393088,-161.793304
18.199735,-179.624202
19.988386,-197.277477
21.757271,-214.735673
23.504641,-231.981527
25.228769,-248.997985
26.927949,-265.768219
28.600501,-282.275647
30.244771,-298.503945
31.859133,-314.437066
33.441992,-330.059253
34.991781,-345.35506
36.506968,-360.30936
37.986055,-374.907367
39.42758,-389.134644
40.830116,-402.977123
42.192277,-416.421115
43.512716,-429.453327
44.790128,-442.060872
46.023248,-454.231283
47.210858,-465.952524
48.351783,-477.213005
49.444895,-488.001591
50.489114,-498.307614
51.483406,-508.120883
52.426788,-517.431693
53.318328,-526.230838
54.157143,-534.509617
54.942405,-542.259843
55.673337,-549.473852
56.349216,-556.14451
56.969374,-562.265222
57.533197,-567.829934
58.040128,-572.833145
58.489666,-577.269906
58.881366,-581.135831
59.214841,-584.427095
59.489761,-587.140446
59.705854,-589.2732
59.862906,-590.823247
59.960763,-591.789055
59.999327,-592.169669
59.978561,-591.964713
59.898484,-591.174389
59.759177,-589.799479
59.560776,-587.841342
59.303478,-585.301915
58.987538,-582.183708
58.613268,-578.489806
58.181037,-574.223861
57.691274,-569.390091
57.144462,-563.993277
56.541143,-558.038754
55.881913,-551.532412
55.167423,-544.480683
54.398381,-536.890542
53.575547,-528.769493
52.699734,-520.125568
51.771809,-510.967313
50.792689,-501.303785
49.763343,-491.14454
48.684787,-480.499624
47.558089,-469.379563
46.384364,-457.795354
45.164771,-445.75845
43.900516,-433.280756
42.59285,-420.37461
41.243066,-407.052774
39.852498,-393.328421
38.422522,-379.215124
36.954552,-364.726837
35.450039,-349.877888
33.910471,-334.68296
32.337371,-319.157079
30.732293,-303.315597
29.096826,-287.174181
27.432586,-270.74879
25.741219,-254.055668
24.024398,-237.111321
22.28382,-219.932506
20.521207,-202.536209
18.738301,-184.939632
16.936866,-167.160178
15.118682,-149.215425
13.285549,-131.123121
11.439278,-112.901154
9.581695,-94.567545
7.714637,-76.140422
5.839951,-57.638006
3.959489,-39.078596
2.075113,-20.480542
0.188684,-1.862236
-1.697931,16.757912
-3.582868,35.361488
-5.464261,53.930097
-7.340251,72.445377
-9.208982,90.889019
-11.068607,109.242785
-12.917287,127.488526
-14.753194,145.608198
-16.574512,163.583885
-18.37944,181.397812
-20.166193,199.032362
-21.933005,216.470097
-23.678128,233.693775
-25.399837,250.686364
-27.09643,267.431059
-28.766227,283.911305
-30.407579,300.110802
-32.018863,316.013534
-33.598484,331.603773
-35.144882,346.866104
-36.656526,361.785435
-38.131922,376.347012
-39.569611,390.536436
-40.968172,404.339676
-42.32622,417.743082
-43.642415,430.733401
-44.915453,443.297786
-46.144077,455.423814
-47.32707,467.099493
-48.463264,478.313278
-49.551535,489.054081
-50.590806,499.311279
-51.58005,509.07473
-52.51829,518.33478
-53.404596,527.082272
-54.238092,535.308555
-55.017955,543.005495
-55.743414,550.165481
-56.41375,556.781433
-57.028301,562.846808
-57.586459,568.355609
-58.087672,573.302388
-58.531445,577.682254
-58.917339,581.490875
-59.244973,584.724485
-59.514021,587.379888
-59.724219,589.454456
-59.875358,590.946139
-59.967289,591.853461
-59.999921,592.175526
-59.973221,591.912014
-59.887217,591.063187
-59.741993,589.629883
-59.537693,587.61352
-59.274519,585.016093
-58.95273,581.840169
-58.572646,578.088888
-58.134642,573.765962
-57.639151,568.875663
-57.086664,563.422828
-56.477726,557.41285
-55.812939,550.85167
-55.092962,543.745778
-54.318505,536.102199
-53.490336,527.928493
-52.609272,519.232741
-51.676185,510.023544
-50.691998,500.310006
-49.657684,490.101734
-48.574266,479.408822
-47.442814,468.241844
-46.264449,456.611842
-45.040335,444.530316
-43.771682,432.009215
-42.459745,419.060918
-41.105822,405.698231
-39.711251,391.934367
-38.277411,377.782936
-36.805721,363.257932
-35.297635,348.373719
-33.754645,333.145014
-32.178276,317.586877
-30.570087,301.714692
-28.93167,285.544154
-27.264643,269.091255
-25.570655,252.372264
-23.851381,235.403712
-22.108522,218.20238
-20.343801,200.785278
-18.558962,183.169628
-16.755772,165.372849
-14.936012,147.412541
-13.101483,129.306462
-11.253998,111.072519
-9.395385,92.728741
-7.527481,74.293267
-5.652134,55.784328
-3.771197,37.220226
-1.886531,0
0,0
